Timestamp,Action Detected,Male Count,Female Count,Location
2025-03-20 15:18:07,Lone female detected,0,1,Unknown
2025-03-20 15:18:28,Lone female detected,0,1,Unknown
2025-03-20 15:18:34,Lone female detected,1,1,Unknown
2025-03-20 15:18:37,Lone female detected,0,1,Unknown
2025-03-20 15:18:40,Violence against a woman,1,1,Unknown
2025-03-20 15:18:46,Lone female detected,0,1,Unknown
2025-03-20 15:18:49,Violence against a woman,1,1,Unknown
2025-03-20 15:18:52,Lone female detected,0,1,Unknown
2025-03-20 15:18:55,Violence against a woman,1,1,Unknown
2025-03-20 15:18:57,Lone female detected,0,1,Unknown
2025-03-20 15:18:59,Lone female detected,0,1,Unknown
2025-03-20 15:19:02,Lone female detected,0,1,Unknown
2025-03-20 15:19:04,Lone female detected,0,1,Unknown
2025-03-20 15:19:06,Lone female detected,0,1,Unknown
2025-03-20 15:19:21,Violence against a woman,3,1,Unknown
2025-03-20 15:19:56,Lone female detected,1,1,Unknown
2025-03-20 15:20:02,Lone female detected,0,1,Unknown
2025-03-20 15:20:07,Lone female detected,0,1,Unknown
2025-03-20 15:20:09,Lone female detected,0,1,Unknown
2025-03-20 15:20:12,Violence against a woman,1,1,Unknown
2025-03-20 15:20:14,Lone female detected,0,1,Unknown
2025-03-20 15:20:16,Lone female detected,0,1,Unknown
2025-03-20 15:20:19,Lone female detected,0,1,Unknown
2025-03-20 15:20:22,Lone female detected,0,1,Unknown
2025-03-20 15:20:24,Lone female detected,0,1,Unknown
2025-03-20 15:20:26,Lone female detected,0,1,Unknown
2025-03-20 15:20:29,Lone female detected,0,1,Unknown
2025-03-20 15:20:32,Lone female detected,3,1,Unknown
2025-03-20 15:20:35,Lone female detected,3,1,Unknown
2025-03-20 15:20:39,Lone female detected,3,1,Unknown
2025-03-20 15:20:43,Violence against a woman,3,1,Unknown
2025-03-20 15:21:09,Lone female detected,0,1,Unknown
2025-03-20 15:21:13,Lone female detected,0,1,Unknown
2025-03-20 15:21:15,Lone female detected,0,1,Unknown
2025-03-20 15:21:19,Lone female detected,0,1,Unknown
2025-03-20 15:21:25,Lone female detected,0,1,Unknown
2025-03-20 15:21:28,Lone female detected,0,1,Unknown
2025-03-20 15:21:30,Lone female detected,0,1,Unknown
2025-03-20 15:21:32,Lone female detected,0,1,Unknown
2025-03-20 15:21:34,Lone female detected,0,1,Unknown
2025-03-20 15:21:36,Lone female detected,0,1,Unknown
2025-03-20 15:21:38,Lone female detected,0,1,Unknown
2025-03-20 15:21:40,Lone female detected,0,1,Unknown
2025-03-20 15:21:42,Lone female detected,0,1,Unknown
2025-03-20 15:21:44,Lone female detected,0,1,Unknown
2025-03-20 15:21:46,Lone female detected,0,1,Unknown
2025-03-20 15:21:49,Lone female detected,3,1,Unknown
2025-03-20 15:21:51,Lone female detected,3,1,Unknown
2025-03-20 15:21:56,Lone female detected,3,1,Unknown
2025-03-20 15:24:37,Lone female detected,0,1,Unknown
2025-03-20 15:24:43,Lone female detected,1,1,Unknown
2025-03-20 15:24:45,Lone female detected,0,1,Unknown
2025-03-20 15:24:49,Violence against a woman,1,1,Unknown
2025-03-20 15:24:54,Lone female detected,0,1,Unknown
2025-03-20 15:24:56,Lone female detected,0,1,Unknown
2025-03-20 15:24:58,Lone female detected,0,1,Unknown
2025-03-20 15:25:00,Lone female detected,0,1,Unknown
2025-03-20 15:25:02,Violence against a woman,1,1,Unknown
2025-03-20 15:25:04,Lone female detected,0,1,Unknown
2025-03-20 15:25:06,Lone female detected,0,1,Unknown
2025-03-20 15:25:08,Lone female detected,0,1,Unknown
2025-03-20 15:25:16,Violence against a woman,3,1,Unknown
2025-03-20 15:25:18,Lone female detected,3,1,Unknown
2025-03-20 15:26:31,Violence against a woman,1,1,Unknown
2025-03-20 15:26:32,Violence against a woman,1,1,Unknown
2025-03-20 15:26:34,Violence against a woman,1,1,Unknown
2025-03-20 15:26:55,Lone female detected,0,1,Unknown
2025-03-20 15:27:10,Lone female detected,0,1,Unknown
2025-03-20 15:27:12,Lone female detected,0,1,Unknown
2025-03-20 15:27:14,Violence against a woman,1,1,Unknown
2025-03-20 15:27:17,Lone female detected,0,1,Unknown
2025-03-20 15:27:19,Lone female detected,0,1,Unknown
2025-03-20 15:27:22,Lone female detected,0,1,Unknown
2025-03-20 15:27:24,Lone female detected,0,1,Unknown
2025-03-20 15:27:26,Lone female detected,0,1,Unknown
2025-03-20 15:27:28,Lone female detected,0,1,Unknown
2025-03-20 15:27:29,Lone female detected,0,1,Unknown
2025-03-20 15:27:32,Violence against a woman,3,1,Unknown
2025-03-20 15:27:35,Lone female detected,3,1,Unknown
2025-03-20 15:27:38,Lone female detected,3,1,Unknown
2025-03-20 15:27:41,Lone female detected,3,1,Unknown
2025-03-20 15:27:44,Violence against a woman,3,1,Unknown
2025-03-20 15:28:19,Lone female detected,0,1,Unknown
2025-03-20 15:28:20,Lone female detected,0,1,Unknown
2025-03-20 15:28:22,Lone female detected,0,1,Unknown
2025-03-20 15:28:24,Lone female detected,0,1,Unknown
2025-03-20 15:28:26,Lone female detected,0,1,Unknown
2025-03-20 15:28:28,Lone female detected,0,1,Unknown
2025-03-20 15:28:29,Lone female detected,0,1,Unknown
2025-03-20 15:28:31,Lone female detected,0,1,Unknown
2025-03-20 15:28:33,Lone female detected,0,1,Unknown
2025-03-20 15:28:35,Lone female detected,0,1,Unknown
2025-03-20 15:28:37,Lone female detected,0,1,Unknown
2025-03-20 15:28:40,Lone female detected,0,1,Unknown
2025-03-20 15:28:42,Lone female detected,0,1,Unknown
2025-03-20 15:28:44,Lone female detected,0,1,Unknown
2025-03-20 15:28:45,Lone female detected,0,1,Unknown
2025-03-20 15:28:47,Lone female detected,0,1,Unknown
2025-03-20 15:28:49,Lone female detected,0,1,Unknown
2025-03-20 15:28:51,Lone female detected,0,1,Unknown
2025-03-20 15:28:53,Lone female detected,0,1,Unknown
2025-03-20 15:28:55,Lone female detected,0,1,Unknown
2025-03-20 15:28:57,Lone female detected,0,1,Unknown
2025-03-20 15:28:59,Lone female detected,0,1,Unknown
2025-03-20 15:29:01,Lone female detected,0,1,Unknown
2025-03-20 15:29:03,Lone female detected,0,1,Unknown
2025-03-20 15:29:05,Lone female detected,0,1,Unknown
2025-03-20 15:29:07,Lone female detected,0,1,Unknown
2025-03-20 15:29:08,Lone female detected,0,1,Unknown
2025-03-20 15:29:10,Lone female detected,0,1,Unknown
2025-03-20 15:29:12,Lone female detected,0,1,Unknown
2025-03-20 15:29:14,Lone female detected,0,1,Unknown
2025-03-20 15:29:16,Lone female detected,0,1,Unknown
2025-03-20 15:29:18,Lone female detected,0,1,Unknown
2025-03-20 15:29:20,Lone female detected,0,1,Unknown
2025-03-20 15:29:22,Lone female detected,0,1,Unknown
2025-03-20 15:29:24,Lone female detected,0,1,Unknown
2025-03-20 15:29:26,Lone female detected,0,1,Unknown
2025-03-20 15:29:31,Lone female detected,0,1,Unknown
2025-03-20 15:29:34,Lone female detected,0,1,Unknown
2025-03-20 15:29:37,Violence against a woman,1,1,Unknown
2025-03-20 15:29:39,Lone female detected,1,1,Unknown
2025-03-20 15:29:43,Violence against a woman,1,1,Unknown
2025-03-20 15:29:46,Violence against a woman,1,1,Unknown
2025-03-20 15:29:49,Lone female detected,0,1,Unknown
2025-03-20 15:29:51,Violence against a woman,1,1,Unknown
2025-03-20 15:29:54,Violence against a woman,1,1,Unknown
2025-03-20 15:29:56,Violence against a woman,1,1,Unknown
2025-03-20 15:29:58,Violence against a woman,1,1,Unknown
2025-03-20 15:30:01,Violence against a woman,1,1,Unknown
2025-03-20 15:30:04,Violence against a woman,1,1,Unknown
2025-03-20 15:30:07,Violence against a woman,1,1,Unknown
2025-03-20 15:30:20,Lone female detected,3,1,Unknown
2025-03-20 15:30:25,Lone female detected,3,1,Unknown
2025-03-20 15:30:51,Lone female detected,3,1,Unknown
2025-03-20 15:30:55,Lone female detected,3,1,Unknown
2025-03-20 15:30:58,Violence against a woman,3,1,Unknown
2025-03-20 15:31:01,Lone female detected,3,1,Unknown
2025-03-20 15:31:05,Lone female detected,3,1,Unknown
2025-03-20 15:31:10,Lone female detected,3,1,Unknown
2025-03-20 15:38:58,Violence against a woman,1,1,Unknown
2025-03-20 15:39:29,Lone female detected,0,1,Unknown
2025-03-20 15:39:33,Lone female detected,0,1,Unknown
2025-03-20 15:39:35,Lone female detected,0,1,Unknown
2025-03-20 15:39:37,Lone female detected,0,1,Unknown
2025-03-20 15:39:40,Lone female detected,0,1,Unknown
2025-03-20 15:39:42,Lone female detected,0,1,Unknown
2025-03-20 15:39:44,Lone female detected,0,1,Unknown
2025-03-20 15:39:46,Lone female detected,0,1,Unknown
2025-03-20 15:40:33,Violence against a woman,3,1,Unknown
2025-03-20 15:40:35,Lone female detected,0,1,Unknown
2025-03-20 15:40:37,Lone female detected,0,1,Unknown
2025-03-20 15:40:39,Lone female detected,0,1,Unknown
2025-03-20 15:40:41,Lone female detected,0,1,Unknown
2025-03-20 15:40:43,Lone female detected,0,1,Unknown
2025-03-20 15:40:45,Lone female detected,0,1,Unknown
2025-03-20 15:40:47,Lone female detected,0,1,Unknown
2025-03-20 15:40:54,Violence against a woman,1,1,Unknown
2025-03-20 15:41:26,Violence against a woman,1,1,Unknown
2025-03-20 15:41:29,Violence against a woman,1,1,Unknown
2025-03-20 15:41:30,Violence against a woman,1,1,Unknown
2025-03-20 15:41:34,Lone female detected,1,1,Unknown
2025-03-20 15:41:36,Violence against a woman,1,1,Unknown
2025-03-20 15:41:57,Violence against a woman,3,1,Unknown
2025-03-20 15:42:13,Lone female detected,2,1,Unknown
2025-03-20 15:42:19,Violence against a woman,1,1,Unknown
2025-03-20 15:42:34,Violence against a woman,1,1,Unknown
2025-03-20 15:42:36,Lone female detected,1,1,Unknown
2025-03-20 15:42:46,Lone female detected,0,1,Unknown
2025-03-20 15:42:48,Lone female detected,0,1,Unknown
2025-03-20 15:42:49,Lone female detected,0,1,Unknown
2025-03-20 15:42:51,Lone female detected,0,1,Unknown
2025-03-20 15:42:52,Lone female detected,0,1,Unknown
2025-03-20 15:42:54,Lone female detected,2,1,Unknown
2025-03-20 15:42:56,Lone female detected,0,1,Unknown
2025-03-20 15:42:57,Lone female detected,0,1,Unknown
2025-03-20 15:43:00,Lone female detected,1,1,Unknown
2025-03-20 15:43:04,Violence against a woman,1,1,Unknown
2025-03-20 15:43:06,Violence against a woman,1,1,Unknown
2025-03-20 15:43:07,Lone female detected,1,1,Unknown
2025-03-20 15:43:14,Lone female detected,0,1,Unknown
2025-03-20 15:43:26,Lone female detected,0,1,Unknown
2025-03-20 15:43:28,Lone female detected,0,1,Unknown
2025-03-20 15:43:45,Lone female detected,0,1,Unknown
2025-03-20 15:43:47,Lone female detected,0,1,Unknown
2025-03-20 15:44:09,Lone female detected,0,1,Unknown
2025-03-20 15:44:22,Lone female detected,0,1,Unknown
2025-03-20 15:44:23,Lone female detected,0,1,Unknown
2025-03-20 15:44:25,Lone female detected,0,1,Unknown
2025-03-20 15:44:26,Lone female detected,0,1,Unknown
2025-03-20 15:44:27,Lone female detected,0,1,Unknown
2025-03-20 15:44:29,Lone female detected,0,1,Unknown
2025-03-20 15:44:30,Lone female detected,0,1,Unknown
2025-03-20 15:44:32,Lone female detected,0,1,Unknown
2025-03-20 15:44:33,Lone female detected,0,1,Unknown
2025-03-20 15:44:34,Lone female detected,0,1,Unknown
2025-03-20 15:44:36,Lone female detected,0,1,Unknown
2025-03-20 15:44:37,Lone female detected,0,1,Unknown
2025-03-20 15:44:39,Lone female detected,0,1,Unknown
2025-03-20 15:44:41,Lone female detected,1,1,Unknown
2025-03-20 15:44:43,Lone female detected,1,1,Unknown
2025-03-20 15:44:54,Violence against a woman,2,1,Unknown
2025-03-20 15:47:28,Lone female detected,0,1,Unknown
2025-03-20 15:47:45,Violence against a woman,1,1,Unknown
2025-03-20 15:47:49,Violence against a woman,1,1,Unknown
2025-03-20 15:47:59,Lone female detected,0,1,Unknown
2025-03-20 15:48:03,Lone female detected,0,1,Unknown
2025-03-20 15:48:05,Lone female detected,0,1,Unknown
2025-03-20 15:48:07,Lone female detected,0,1,Unknown
2025-03-20 15:48:10,Lone female detected,0,1,Unknown
2025-03-20 15:48:15,Violence against a woman,1,1,Unknown
2025-03-20 15:48:17,Lone female detected,0,1,Unknown
2025-03-20 15:50:20,Lone female detected,0,1,Unknown
2025-03-20 15:50:32,Lone female detected,0,1,Unknown
2025-03-20 15:50:36,Lone female detected,0,1,Unknown
2025-03-20 15:50:41,Lone female detected,0,1,Unknown
2025-03-20 15:51:47,Lone female detected,0,1,Unknown
2025-03-20 15:51:52,Lone female detected,0,1,Unknown
2025-03-20 15:51:57,Violence against a woman,1,1,Unknown
2025-03-20 15:51:58,Lone female detected,0,1,Unknown
2025-03-20 15:52:03,Lone female detected,0,1,Unknown
2025-03-20 15:52:04,Lone female detected,0,1,Unknown
2025-03-20 15:52:07,Lone female detected,0,1,Unknown
2025-03-20 15:52:09,Lone female detected,0,1,Unknown
2025-03-20 16:56:15,Lone female detected,0,1,Unknown
2025-03-20 16:56:24,Lone female detected,0,1,Unknown
2025-03-20 16:56:26,Lone female detected,0,1,Unknown
2025-03-20 16:56:28,Lone female detected,0,1,Unknown
2025-03-20 16:56:31,Lone female detected,0,1,Unknown
2025-03-20 16:56:33,Lone female detected,0,1,Unknown
2025-03-20 16:56:34,Lone female detected,0,1,Unknown
2025-03-20 16:56:37,Lone female detected,1,1,Unknown
2025-03-20 16:56:43,Violence against a woman,1,1,Unknown
2025-03-20 16:56:47,Lone female detected,0,1,Unknown
2025-03-20 16:56:49,Lone female detected,0,1,Unknown
2025-03-20 16:56:52,Lone female detected,0,1,Unknown
2025-03-20 16:56:54,Lone female detected,0,1,Unknown
2025-03-20 16:56:56,Lone female detected,0,1,Unknown
2025-03-20 16:56:58,Lone female detected,0,1,Unknown
2025-03-20 16:57:00,Lone female detected,0,1,Unknown
2025-03-20 16:57:02,Lone female detected,0,1,Unknown
2025-03-20 16:57:04,Lone female detected,0,1,Unknown
2025-03-20 16:57:06,Violence against a woman,2,1,Unknown
2025-03-20 16:57:08,Violence against a woman,1,1,Unknown
2025-03-20 16:57:10,Violence against a woman,1,1,Unknown
2025-03-20 16:57:12,Violence against a woman,3,1,Unknown
2025-03-20 16:57:16,Violence against a woman,1,1,Unknown
2025-03-20 16:57:18,Violence against a woman,1,1,Unknown
2025-03-20 16:57:38,Lone female detected,0,1,Unknown
2025-03-20 17:01:16,Lone female detected,0,1,Unknown
2025-03-20 17:01:22,Violence against a woman,1,1,Unknown
2025-03-20 17:01:25,Lone female detected,0,1,Unknown
2025-03-20 17:01:26,Lone female detected,0,1,Unknown
2025-03-20 17:01:28,Lone female detected,0,1,Unknown
2025-03-20 17:01:30,Lone female detected,0,1,Unknown
2025-03-20 17:01:32,Lone female detected,0,1,Unknown
2025-03-20 17:01:34,Lone female detected,0,1,Unknown
2025-03-20 17:01:36,Lone female detected,0,1,Unknown
2025-03-20 17:01:37,Lone female detected,0,1,Unknown
2025-03-20 17:06:00,Lone female detected,0,1,Unknown
2025-03-20 17:06:06,Violence against a woman,1,1,Unknown
2025-03-20 17:06:09,Lone female detected,0,1,Unknown
2025-03-20 17:06:11,Lone female detected,0,1,Unknown
2025-03-20 17:06:14,Violence against a woman,1,1,Unknown
2025-03-20 17:06:17,Lone female detected,0,1,Unknown
2025-03-20 17:06:19,Lone female detected,0,1,Unknown
2025-03-20 17:06:22,Lone female detected,0,1,Unknown
2025-03-20 17:06:23,Lone female detected,0,1,Unknown
2025-03-20 17:06:25,Lone female detected,0,1,Unknown
2025-03-20 17:06:28,Violence against a woman,3,2,Unknown
2025-03-20 17:06:30,Lone female detected,0,1,Unknown
2025-03-20 17:06:33,Violence against a woman,2,2,Unknown
2025-03-20 17:06:34,Lone female detected,0,1,Unknown
2025-03-20 19:41:35,Lone female detected,0,1,Unknown
2025-03-20 19:41:41,Violence against a woman,1,1,Unknown
2025-03-20 19:41:44,Lone female detected,0,1,Unknown
2025-03-20 19:41:47,Lone female detected,0,1,Unknown
2025-03-20 19:41:50,Lone female detected,0,1,Unknown
2025-03-20 19:41:52,Lone female detected,0,1,Unknown
2025-03-20 19:41:55,Lone female detected,0,1,Unknown
2025-03-20 19:41:58,Lone female detected,0,1,Unknown
2025-03-20 19:42:00,Lone female detected,0,1,Unknown
2025-03-20 19:42:02,Lone female detected,0,1,Unknown
2025-03-20 19:42:07,Violence against a woman,1,3,Unknown
2025-03-20 19:42:10,Violence against a woman,3,1,Unknown
2025-03-20 19:54:47,Violence against a woman,1,1,Unknown
2025-03-20 19:54:53,Lone female detected,0,1,Unknown
2025-03-20 19:54:56,Lone female detected,0,1,Unknown
2025-03-20 19:54:57,Lone female detected,0,1,Unknown
2025-03-20 19:54:59,Lone female detected,0,1,Unknown
2025-03-20 19:55:01,Lone female detected,0,1,Unknown
2025-03-20 19:55:03,Lone female detected,0,1,Unknown
2025-03-20 19:55:05,Lone female detected,0,1,Unknown
2025-03-20 19:55:07,Lone female detected,0,1,Unknown
2025-03-20 19:55:09,Lone female detected,0,1,Unknown
2025-03-20 19:55:12,Violence against a woman,2,2,Unknown
2025-03-20 19:55:14,Lone female detected,1,1,Unknown
2025-03-20 19:55:16,Lone female detected,1,1,Unknown
2025-03-20 19:55:19,Violence against a woman,4,1,Unknown
2025-03-20 22:51:33,Violence against a woman,2,1,Unknown
2025-03-20 23:09:17,Lone female detected,2,1,Unknown
2025-03-20 23:09:27,Violence against a woman,1,1,Unknown
2025-03-20 23:09:31,Lone female detected,3,1,Unknown
2025-03-20 23:09:36,Violence against a woman,1,1,Unknown
2025-03-20 23:09:38,Violence against a woman,1,1,Unknown
2025-03-20 23:09:59,Violence against a woman,1,1,Unknown
2025-03-20 23:10:01,Violence against a woman,1,1,Unknown
2025-03-20 23:10:03,Lone female detected,2,1,Unknown
2025-03-20 23:10:07,Violence against a woman,1,1,Unknown
2025-03-20 23:10:10,Violence against a woman,1,1,Unknown
2025-03-20 23:10:13,Violence against a woman,1,1,Unknown
2025-03-20 23:10:15,Violence against a woman,1,1,Unknown
2025-03-21 01:10:19,Violence against a woman,2,1,Unknown
2025-03-21 01:10:25,Violence against a woman,2,1,Unknown
2025-03-21 01:10:27,Violence against a woman,2,1,Unknown
2025-03-21 01:10:29,Violence against a woman,2,1,Unknown
2025-03-21 01:10:31,Violence against a woman,2,1,Unknown
2025-03-21 01:10:33,Violence against a woman,2,1,Unknown
2025-03-21 01:10:36,Lone female detected,2,1,Unknown
2025-03-21 01:10:39,Violence against a woman,2,1,Unknown
2025-03-21 01:10:41,Violence against a woman,2,1,Unknown
2025-03-21 01:10:43,Lone female detected,2,1,Unknown
2025-03-21 01:10:45,Lone female detected,2,1,Unknown
2025-03-21 01:10:48,Violence against a woman,2,1,Unknown
2025-03-21 01:10:50,Violence against a woman,2,1,Unknown
2025-03-21 01:10:52,Violence against a woman,1,1,Unknown
2025-03-21 01:10:54,Violence against a woman,2,1,Unknown
2025-03-21 01:10:56,Violence against a woman,2,1,Unknown
2025-03-21 01:11:00,Lone female detected,3,1,Unknown
2025-03-21 01:11:07,Violence against a woman,2,1,Unknown
2025-03-21 01:11:10,Lone female detected,2,1,Unknown
2025-03-21 01:16:37,Lone female detected,0,1,Unknown
2025-03-21 01:16:37,Lone female detected,0,1,Unknown
2025-03-21 01:16:40,Lone female detected,0,1,Unknown
2025-03-21 01:16:43,Lone female detected,0,1,Unknown
2025-03-21 01:16:43,Lone female detected,0,1,Unknown
2025-03-21 01:16:47,Lone female detected,0,1,Unknown
2025-03-21 01:16:48,Lone female detected,0,1,Unknown
2025-03-21 01:29:21,Violence against a woman,2,1,Unknown
2025-03-21 01:29:35,Lone female detected,1,1,Unknown
2025-03-21 01:29:40,Lone female detected,2,1,Unknown
2025-03-21 01:29:44,Violence against a woman,2,1,Unknown
2025-03-21 01:29:47,Lone female detected,2,1,Unknown
2025-03-21 01:29:52,Lone female detected,2,1,Unknown
2025-03-21 01:29:57,Violence against a woman,2,1,Unknown
2025-03-21 01:30:01,Violence against a woman,2,1,Unknown
2025-03-21 01:30:04,Lone female detected,1,1,Unknown
2025-03-21 01:30:09,Lone female detected,3,1,Unknown
2025-03-21 01:30:13,Violence against a woman,3,1,Unknown
2025-03-21 01:30:16,Violence against a woman,3,1,Unknown
2025-03-21 01:30:19,Violence against a woman,3,1,Unknown
2025-03-21 01:30:37,Violence against a woman,1,1,Unknown
2025-03-21 01:30:41,Violence against a woman,2,1,Unknown
2025-03-21 01:30:47,Violence against a woman,3,1,Unknown
2025-03-21 01:32:39,Violence against a woman,3,1,Unknown
2025-03-21 01:32:57,Violence against a woman,2,1,Unknown
2025-03-21 01:33:10,Violence against a woman,3,1,Unknown
2025-03-21 01:33:12,Violence against a woman,3,1,Unknown
2025-03-21 01:33:16,Violence against a woman,3,1,Unknown
2025-03-21 01:33:19,Violence against a woman,3,1,Unknown
2025-03-21 01:34:01,Violence against a woman,3,1,Unknown
2025-03-21 01:34:39,Violence against a woman,4,1,Unknown
2025-03-21 01:36:56,Violence against a woman,4,1,Unknown
2025-03-21 01:44:38,Lone female detected,2,1,Unknown
2025-03-21 01:44:48,Violence against a woman,1,1,Unknown
2025-03-21 01:44:52,Lone female detected,0,1,Unknown
2025-03-21 01:44:56,Lone female detected,0,1,Unknown
2025-03-21 01:45:01,Lone female detected,0,1,Unknown
2025-03-21 01:45:06,Lone female detected,0,1,Unknown
2025-03-21 01:45:10,Lone female detected,0,1,Unknown
2025-03-21 01:55:17,Violence against a woman,2,1,Unknown
2025-03-21 01:56:02,Lone female detected,0,1,Unknown
2025-03-21 01:56:08,Violence against a woman,1,1,Unknown
2025-03-21 01:56:11,Lone female detected,0,1,Unknown
2025-03-21 01:56:14,Lone female detected,0,1,Unknown
2025-03-21 01:56:17,Lone female detected,0,1,Unknown
2025-03-21 01:56:20,Lone female detected,0,1,Unknown
2025-03-21 01:56:23,Lone female detected,0,1,Unknown
2025-03-21 01:56:26,Lone female detected,0,1,Unknown
2025-03-21 01:56:29,Violence against a woman,1,1,Unknown
2025-03-21 01:56:32,Lone female detected,1,1,Unknown
2025-03-21 01:56:35,Violence against a woman,1,1,Unknown
2025-03-21 01:56:47,Violence against a woman,1,1,Unknown
2025-03-21 04:19:21,Violence against a woman,7,4,Unknown
2025-03-21 04:19:21,Violence against a woman,7,4,Unknown
2025-03-21 04:19:31,Violence against a woman,4,3,Unknown
2025-03-21 04:19:31,Violence against a woman,5,5,Unknown
2025-03-21 04:19:37,Violence against a woman,3,3,Unknown
2025-03-21 04:19:40,Violence against a woman,7,3,Unknown
2025-03-21 04:19:42,Violence against a woman,4,2,Unknown
2025-03-21 04:19:45,Violence against a woman,3,3,Unknown
2025-03-21 04:19:46,Violence against a woman,3,3,Unknown
2025-03-21 04:20:03,Violence against a woman,1,1,Unknown
2025-03-21 04:20:04,Violence against a woman,3,1,Unknown
2025-03-21 04:20:07,Violence against a woman,2,2,Unknown
2025-03-21 04:20:08,Violence against a woman,1,1,Unknown
2025-03-21 04:20:10,Lone female detected,0,1,Unknown
2025-03-21 04:23:12,Violence against a woman,2,1,Unknown
2025-03-21 04:23:17,Lone female detected,2,1,Unknown
2025-03-21 04:23:20,Violence against a woman,2,1,Unknown
2025-03-21 04:23:22,Lone female detected,2,1,Unknown
2025-03-21 04:23:25,Violence against a woman,2,1,Unknown
2025-03-21 04:23:29,Lone female detected,2,1,Unknown
2025-03-21 04:23:33,Lone female detected,2,1,Unknown
2025-03-21 04:23:36,Violence against a woman,2,1,Unknown
2025-03-21 04:23:39,Violence against a woman,2,1,Unknown
2025-03-21 04:23:42,Violence against a woman,3,1,Unknown
2025-03-21 04:23:49,Violence against a woman,3,2,Unknown
2025-03-21 04:23:52,Violence against a woman,1,3,Unknown
2025-03-21 04:23:59,Violence against a woman,3,1,Unknown
2025-03-21 04:24:02,Violence against a woman,3,1,Unknown
2025-03-21 04:24:05,Lone female detected,0,1,Unknown
2025-03-21 04:24:10,Violence against a woman,1,1,Unknown
2025-03-21 04:45:29,Lone female detected,0,1,Unknown
2025-03-21 04:45:36,Lone female detected,0,1,Unknown
2025-03-21 04:45:38,Lone female detected,0,1,Unknown
2025-03-21 04:45:40,Lone female detected,0,1,Unknown
2025-03-21 04:45:42,Lone female detected,0,1,Unknown
2025-03-21 04:45:44,Lone female detected,0,1,Unknown
2025-03-21 04:45:46,Lone female detected,0,1,Unknown
2025-03-21 04:45:48,Lone female detected,0,1,Unknown
2025-03-21 04:45:49,Lone female detected,0,1,Unknown
2025-03-21 04:45:51,Lone female detected,0,1,Unknown
2025-03-21 04:45:53,Lone female detected,0,1,Unknown
2025-03-21 04:45:55,Lone female detected,0,1,Unknown
2025-03-21 04:45:57,Lone female detected,0,1,Unknown
2025-03-21 04:46:01,Lone female detected,0,1,Unknown
2025-03-21 04:46:03,Lone female detected,0,1,Unknown
2025-03-21 04:46:12,Lone female detected,0,1,Unknown
2025-03-21 04:46:14,Lone female detected,0,1,Unknown
2025-03-21 04:46:29,Lone female detected,0,1,Unknown
2025-03-21 04:46:31,Lone female detected,0,1,Unknown
2025-03-21 04:46:33,Lone female detected,0,1,Unknown
2025-03-21 04:49:21,Lone female detected,0,1,Unknown
2025-03-21 04:49:27,Lone female detected,0,1,Unknown
2025-03-21 04:49:30,Lone female detected,0,1,Unknown
2025-03-21 04:49:32,Lone female detected,0,1,Unknown
2025-03-21 04:49:34,Lone female detected,0,1,Unknown
2025-03-21 04:49:35,Lone female detected,0,1,Unknown
2025-03-21 04:49:37,Lone female detected,0,1,Unknown
2025-03-21 04:49:40,Lone female detected,0,1,Unknown
2025-03-21 04:49:43,Lone female detected,0,1,Unknown
2025-03-21 04:49:45,Lone female detected,0,1,Unknown
2025-03-21 05:00:17,Lone female detected,0,1,Unknown
2025-03-21 05:00:22,Lone female detected,0,1,Unknown
2025-03-21 05:00:25,Lone female detected,0,1,Unknown
2025-03-21 05:00:27,Lone female detected,0,1,Unknown
2025-03-21 05:00:29,Lone female detected,0,1,Unknown
2025-03-21 05:00:31,Lone female detected,0,1,Unknown
2025-03-21 05:00:33,Lone female detected,0,1,Unknown
2025-03-21 05:00:35,Lone female detected,0,1,Unknown
2025-03-21 05:00:37,Lone female detected,0,1,Unknown
2025-03-21 05:00:39,Lone female detected,0,1,Unknown
2025-03-21 05:00:41,Lone female detected,0,1,Unknown
2025-03-21 05:00:44,Violence against a woman,1,1,Unknown
2025-03-21 05:00:46,Violence against a woman,1,1,Unknown
2025-03-21 05:00:49,Violence against a woman,1,2,Unknown
2025-03-21 05:00:51,Violence against a woman,2,1,Unknown
2025-03-21 05:00:53,Violence against a woman,2,1,Unknown
2025-03-21 05:00:54,Violence against a woman,1,1,Unknown
2025-03-21 05:00:56,Violence against a woman,2,2,Unknown
2025-03-21 05:00:59,Violence against a woman,2,2,Unknown
2025-03-21 05:01:01,Violence against a woman,2,2,Unknown
2025-03-21 05:01:03,Violence against a woman,2,2,Unknown
2025-03-21 05:01:05,Violence against a woman,2,2,Unknown
2025-03-21 05:01:07,Violence against a woman,2,2,Unknown
2025-03-21 05:01:09,Violence against a woman,2,2,Unknown
2025-03-21 05:01:12,Violence against a woman,2,2,Unknown
2025-03-21 05:01:14,Violence against a woman,2,2,Unknown
2025-03-21 05:01:16,Violence against a woman,2,2,Unknown
2025-03-21 05:01:18,Violence against a woman,2,2,Unknown
2025-03-21 05:01:20,Violence against a woman,2,2,Unknown
2025-03-21 05:01:22,Violence against a woman,2,2,Unknown
2025-03-21 05:01:25,Violence against a woman,2,2,Unknown
2025-03-21 05:01:27,Violence against a woman,2,2,Unknown
2025-03-21 05:01:29,Violence against a woman,2,2,Unknown
